0 0 0 0 3856053818 32246614 3856053818 32435593 3856053818 245770913
0 1 3856053818 246715806 3856053818 207906481 3856053818 208073985 3856053818 415069934
0 2 3856053818 415568150 3856053818 374383709 3856053818 374534033 3856053818 583256558
0 3 3856053818 583759069 3856053818 559891936 3856053818 560188289 3856053818 768696066
0 4 3856053818 769202872 3856053818 731042088 3856053818 731196707 3856053818 945726028
0 5 3856053818 946284374 3856053818 907535179 3856053818 907706978 3856053818 1115063704
0 6 3856053818 1115566215 3856053818 1104029933 3856053818 1104193142 3856053818 1316102533
0 7 3856053818 1316574979 3856053818 1276159337 3856053818 1276309661 3856053818 1488906247
1 0 3856053822 1490284932 3856053822 1457132079 3856053822 1457278108 3856053822 1698668155
1 1 3856053822 1701313855 3856053822 1662861013 3856053822 1663015631 3856053822 1871338725
1 2 3856053822 1871914251 3856053822 1859042234 3856053822 1859179673 3856053822 2068494904
1 3 3856053822 2069091904 3856053822 2032133711 3856053822 2032279740 3856053822 2240808992
1 4 3856053822 2241423172 3856053822 2212668366 3856053822 2212827280 3856053822 2423516901
1 5 3856053822 2424143966 3856053822 2390432768 3856053822 2390591681 3856053822 2596582608
1 6 3856053822 2597338522 3856053822 2562583647 3856053822 2562729676 3856053822 2812778377
1 7 3856053822 2814071162 3856053822 2800073863 3856053822 2800228482 3856053822 3006103445
2 0 3856053826 3009968915 3856053826 2988953640 3856053826 2989232813 3856053826 3197323978
2 1 3856053826 3209891053 3856053826 3204045602 3856053826 3204187336 3856053826 3408460276
2 2 3856053826 3409731586 3856053826 3386534468 3856053826 3386684792 3856053826 3600410954
2 3 3856053826 3601093854 3856053826 3554300185 3856053826 3554446214 3856053826 3770745062
2 4 3856053826 3771604056 3856053826 3756597440 3856053826 3756769239 3856053826 3960681401
2 5 3856053826 3961390071 3856053826 3935835015 3856053826 3935981044 3856053826 4140704955
2 6 3856053826 4141417920 3856053826 4124873706 3856053826 4125024030 3856053827 34256659
2 7 3856053827 39092792 3856053826 4288769658 3856053826 4288919982 3856053827 208670986
3 0 3856053831 210380383 3856053831 325000175 3856053831 325154794 3856053831 529466388
3 1 3856053831 530578784 3856053831 484785843 3856053831 484927577 3856053831 688758135
3 2 3856053831 689788927 3856053831 644064705 3856053831 644210734 3856053831 850764301
3 3 3856053831 862450907 3856053831 819600019 3856053831 819741753 3856053831 1036367018
3 4 3856053831 1038372768 3856053831 1026595967 3856053831 1026754881 3856053831 1232655613
3 5 3856053831 1233286974 3856053831 1185127505 3856053831 1185273534 3856053831 1388004581
3 6 3856053831 1388708955 3856053831 1344947533 3856053831 1345089267 3856053831 1562809749
3 7 3856053831 1563256426 3856053831 1515590879 3856053831 1515741203 3856053831 1723158059
4 0 3856053835 1726349219 3856053835 1679942098 3856053835 1680204091 3856053835 1890391200
4 1 3856053835 1892147842 3856053835 1865497570 3856053835 1865604944 3856053835 2077217983
4 2 3856053835 2077926652 3856053835 2042811000 3856053835 2042922669 3856053835 2264654650
4 3 3856053835 2265243061 3856053835 2223869641 3856053835 2223981310 3856053835 2439816302
4 4 3856053835 2440477726 3856053835 2414274131 3856053835 2414372915 3856053835 2618259308
4 5 3856053835 2619354524 3856053835 2626355321 3856053835 2626458400 3856053835 2841584722
4 6 3856053835 2842941932 3856053835 2806155537 3856053835 2806262911 3856053835 3016316877
4 7 3856053835 3018318332 3856053835 3002027521 3856053835 3002143485 3856053835 3214645582
