0 0 3856035993 76729590 1928017995 2064232149
0 1 0 166485817 0 2111790322
0 2 0 166829415 0 2110772414
0 3 0 180839598 0 2103586934
0 4 0 170974058 0 2111423103
0 5 0 171510928 0 2112498992
0 6 0 171132972 0 2107778823
0 7 0 165725608 0 2111491822
0 3856035993 76729590 1928017995 2064232149
1 0 3856036233 1455040430 1928018116 600006931
1 1 0 169749992 0 2113044453
1 2 0 190142497 0 2121234955
1 3 0 171545288 0 2110832545
1 4 0 182020714 0 2112436715
1 5 0 175900386 0 2108916989
1 6 0 183519657 0 2119113241
1 7 0 173997715 0 2110757382
1 0 169749992 1928018116 600006931
2 0 3856036473 2892291106 1928018236 1324052518
2 1 0 208473417 0 2093343437
2 2 0 171687024 0 2110422375
2 3 0 176505976 0 2108712978
2 4 0 168616121 0 2110793889
2 5 0 183790240 0 2105839645
2 6 0 173825916 0 2112956406
2 7 0 213472759 0 2132947330
2 0 208473417 1928018236 1324052518
3 0 3856036714 86174223 1928018356 2066888586
3 1 0 229110736 0 2138966728
3 2 0 191800354 0 2124091109
3 3 0 182931246 0 2112904866
3 4 0 169569604 0 2111579869
3 5 0 177218940 0 2114128932
3 6 0 182759449 0 2107175379
3 7 0 224270307 0 2119998004
3 3856036714 86174223 1928018356 2066888586
4 0 3856036954 1646711935 1928018477 695619345
4 1 0 180152403 0 2114478971
4 2 0 178464482 0 2113626421
4 3 0 173701363 0 2116592095
4 4 0 225631812 0 2142613155
4 5 0 173039937 0 2116020864
4 6 0 169646914 0 2114719490
4 7 0 171528109 0 2114367302
4 0 180152403 1928018477 695619345
5 0 3856037194 3101979999 1928018597 1425740163
5 1 0 183115931 0 2107959211
5 2 0 184099478 0 2115812559
5 3 0 177884661 0 2109080197
5 4 0 182845348 0 2113918479
5 5 0 193333658 0 2118453964
5 6 0 173782966 0 2110452440
5 7 1 177291955 2147483647 2110682220
5 0 183115931 1928018597 1425740163
6 0 3856037435 304096569 1928018717 2137981032
6 1 0 201000174 0 2126410391
6 2 0 170918224 0 2111227682
6 3 0 174203874 0 2112767427
6 4 0 179722906 0 2105261972
6 5 0 171811576 0 2109492515
6 6 0 183760176 0 2116759599
6 7 0 215246581 0 2121829808
6 0 201000174 0 2126410391
7 0 3856037675 1789511008 1928018837 768053969
7 1 0 172881023 0 2113145384
7 2 0 195601400 0 2124879235
7 3 0 171665547 0 2111485379
7 4 0 170261093 0 2112891981
7 5 0 179993491 0 2114601378
7 6 0 176772263 0 2115241328
7 7 0 230970456 0 2129661681
7 0 172881023 1928018837 768053969
8 0 3856037915 3288454594 1928018957 1991007252
8 1 0 193595652 0 447224207
8 2 0 171326246 0 434474597
8 3 0 192530499 0 437474631
8 4 0 168951128 1 433205434
8 5 0 188510409 1 445377371
8 6 1 180448755 0 429664233
8 7 0 173727132 0 436074472
8 0 193595652 0 447224207
9 0 3856038156 449506981 1928019078 962912340
9 1 0 180036439 0 826128369
9 2 0 178494545 0 825026710
9 3 0 175105817 0 830307372
9 4 0 170089295 0 825737527
9 5 0 180749404 0 832734029
9 6 0 196868416 0 842197989
9 7 0 171304770 0 829038210
9 0 180036439 0 826128369
10 0 3856038396 1892036172 1928019198 1627865620
10 1 0 198861281 0 775243744
10 2 0 183927680 0 764937970
10 3 0 202851305 0 766243640
10 4 0 170011985 0 766909360
10 5 0 170527382 0 768137721
10 6 0 176879638 0 769286624
10 7 0 173185966 0 769509963
10 0 198861281 0 775243744
11 0 3856038636 3362061744 1928019318 151700392
11 1 0 179800216 0 712017531
11 2 0 171506634 1 705568638
11 3 0 174345607 1 704582942
11 4 0 171463684 1 706487760
11 5 0 173705657 1 703708916
11 6 1 169904611 0 704256524
11 7 0 178211078 0 701146969
11 0 179800216 1928019318 151700392
12 0 3856038877 572785429 1928019438 852211705
12 1 0 222260263 0 631942160
12 2 0 175084342 0 655684740
12 3 0 168848049 0 653047630
12 4 0 170737835 0 655315372
12 5 0 172137994 0 655714805
12 6 0 195017285 0 664650483
12 7 0 200978701 0 658156493
12 0 222260263 0 631942160
13 0 3856039117 2816407624 1928019558 1353962670
13 1 0 177854596 0 66202626
13 2 0 215641718 0 53193170
13 3 0 211346750 0 44375602
13 4 0 186740883 0 73974369
13 5 0 170896749 0 62758062
13 6 0 197126115 0 56154549
13 7 0 188617784 0 58862527
13 0 177854596 0 66202626
14 0 3856039358 82025285 1928019679 536097817
14 1 0 184597695 0 598692671
14 2 0 221281010 0 588064775
14 3 0 178743653 0 593656822
14 4 0 196859826 0 599545222
14 5 0 193067370 0 603082128
14 6 0 214821379 0 612975585
14 7 0 194519070 0 597709124
14 3856039358 82025285 1928019679 536097817
15 0 3856039598 1655477964 1928019799 1605158127
15 1 0 198951475 0 879222755
15 2 0 276660319 0 910771437
15 3 0 196511934 0 874481111
15 4 0 186070868 0 879396701
15 5 0 175784422 0 872312153
15 6 0 196799697 0 885950821
15 7 0 179752971 0 871569123
15 0 198951475 0 879222755
