0 0 3856033150 2305499787 1928016575 1098984477
0 1 0 186904090 0 13530269
0 2 0 136683037 0 17844624
0 3 0 148854975 0 16865757
0 4 0 133534826 0 21681975
0 5 0 131576321 0 19609137
0 6 0 136244950 0 21990857
0 7 0 139431817 0 24441427
0 0 186904090 0 13530269
1 0 3856033390 3490502739 1928016695 1696850504
1 1 0 150152054 0 26548478
1 2 0 140673061 0 17050973
1 3 0 142721761 0 18525474
1 4 0 140862041 0 20103939
1 5 0 151384710 0 16886794
1 6 1 145401821 0 20782291
1 7 0 140883515 0 16674378
1 0 150152054 0 26548478
2 0 3856033631 360871740 1928016815 130547125
2 1 0 147471995 0 18566186
2 2 0 159600982 0 31186480
2 3 0 172567488 0 2651581
2 4 0 157243045 0 34352704
2 5 0 135381662 0 20226123
2 6 0 140436839 0 22139303
2 7 0 139715284 0 24333310
2 0 147471995 0 18566186
3 0 3856033871 1591616093 1928016935 726639657
3 1 0 162822209 0 32018720
3 2 0 151470610 0 19137057
3 3 0 170780783 0 7486313
3 4 0 167001211 0 7456789
3 5 0 163414913 0 34434025
3 6 0 134642927 0 22890802
3 7 0 186642097 0 27466127
3 0 162822209 0 32018720
4 0 3856034111 2881192909 1928017055 1394752245
4 1 0 133710920 0 18372961
4 2 0 140514148 0 25160568
4 3 0 156787779 0 28194408
4 4 0 158398392 0 27459067
4 5 0 154288108 0 32778959
4 6 0 139466176 0 21423388
4 7 0 153510719 0 20871377
4 0 133710920 0 18372961
5 0 3856034351 4063468556 1928017175 1984191921
5 1 0 132864811 0 18901550
5 2 1 132778912 2147483647 17473453
5 3 0 222011153 0 9367578
5 4 0 186139585 0 2142166213
5 5 0 134608568 0 19857207
5 6 0 140415364 0 23407174
5 7 0 141566415 0 12557218
5 0 132864811 0 18901550
6 0 3856034592 1010103291 1928017296 448636466
6 1 0 138177686 0 19525133
6 2 0 128015793 0 15889043
6 3 0 131314328 0 18724117
6 4 0 142150531 0 14775225
6 5 0 131451768 0 18335186
6 6 0 126357936 0 17016151
6 7 0 132843337 0 20957740
6 0 138177686 0 19525133
7 0 3856034832 2107312816 1928017416 994283594
7 1 0 136571368 0 15486673
7 2 0 205913615 0 33942036
7 3 0 206510615 0 2145054312
7 4 0 142884970 0 20460581
7 5 0 133981503 0 12532689
7 6 0 171970488 0 18444476
7 7 0 151135602 0 9351687
7 0 136571368 0 15486673
8 0 3856035072 3411526880 1928017536 1642083758
8 1 0 135647950 0 11395116
8 2 0 165858750 0 29908431
8 3 0 141991617 0 9924777
8 4 0 155464929 0 22933159
8 5 0 211209310 0 2121014161
8 6 1 141656609 0 14511883
8 7 0 133680855 0 13221357
8 0 135647950 0 11395116
9 0 3856035313 407845797 1928017656 125911876
9 1 0 130962141 0 7244292
9 2 0 128058743 0 7947859
9 3 0 133410272 0 7129458
9 4 0 212502095 0 2127396825
9 5 0 158492881 0 18837195
9 6 0 129403067 0 8600840
9 7 0 133109625 0 6253322
9 0 130962141 0 7244292
10 0 3856035553 1580354689 1928017776 717238403
10 1 0 142120466 0 1014928
10 2 0 158170759 0 2136462797
10 3 0 207927955 0 32136509
10 4 0 193840462 0 4427558
10 5 0 135141144 0 3301422
10 6 0 138156211 0 5034776
10 7 0 210479166 0 38814552
10 0 142120466 0 1014928
11 0 3856035793 2949899501 1928017896 1396760147
11 1 0 131941394 0 4824375
11 2 0 128367981 0 2492112
11 3 0 136545599 0 5418158
11 4 0 152926603 0 11551642
11 5 0 130751688 0 2147237492
11 6 0 161237365 0 11917637
11 7 0 133569186 0 1847056
11 0 131941394 0 4824375
12 0 3856036033 4110537103 1928018016 1980094754
12 1 0 140724601 0 2718071
12 2 1 133556301 0 3410033
12 3 0 137619340 0 317580
12 4 0 186599147 0 2121450722
12 5 0 137327282 0 6801773
12 6 0 137138304 0 2145997874
12 7 0 133186934 0 2146881838
12 0 140724601 0 2718071
13 0 3856036274 971324031 1928018137 420240474
13 1 0 135209863 0 2544335
13 2 0 142322330 0 2144998409
13 3 0 134698763 0 2534504
13 4 0 146376779 0 3250634
13 5 0 140252155 0 2145688137
13 6 0 136743167 0 2960174
13 7 0 132431020 0 1872998
13 0 135209863 0 2544335
14 0 3856036514 2090944696 1928018257 975458022
14 1 0 134428180 0 3219843
14 2 0 134075992 0 3469441
14 3 0 139457586 0 2797971
14 4 0 149761213 0 2144248653
14 5 0 137073879 0 2146443716
14 6 0 149941601 0 3182472
14 7 0 138207751 0 4322735
14 0 134428180 0 3219843
15 0 3856036754 3225395883 1928018377 1546672403
15 1 0 149924421 0 2633533
15 2 0 134127531 0 4132700
15 3 0 134355165 0 2713990
15 4 0 152587301 0 10970648
15 5 0 149391846 0 11263755
15 6 0 150328148 0 10911756
15 7 0 166889542 0 18130935
15 0 149924421 0 2633533
