0 0 3856043982 142150532 1928021991 42341935
0 1 0 166722040 0 55336359
0 2 0 165528039 0 55254754
0 3 0 167250322 0 56618407
0 4 0 174044960 0 58091580
0 5 0 198646533 0 47556025
0 6 0 168255344 0 54883239
0 7 0 171669843 0 57599806
0 3856043982 142150532 1928021991 42341935
1 0 0 213696098 0 60724395
1 1 0 182278413 0 52939766
1 2 0 187861869 0 42863773
1 3 0 172919679 0 46980499
1 4 0 170596101 0 47472273
1 5 0 208658101 0 57316338
1 6 0 194957155 0 37967511
1 7 0 188854006 0 48655537
1 0 213696098 0 60724395
2 0 0 181578332 0 40641128
2 1 0 183987809 0 33470679
2 2 0 195545566 0 39215199
2 3 0 179740086 0 35186520
2 4 0 203328046 0 25917980
2 5 0 192491844 0 43877386
2 6 0 186680754 0 39593156
2 7 1 184434486 0 41910291
2 0 181578332 0 40641128
3 0 0 183824599 0 27925877
3 1 0 210217174 0 38927436
3 2 0 177081502 0 16883516
3 3 0 179667072 0 26624502
3 4 0 191130339 0 34005403
3 5 0 171583943 0 21878563
3 6 0 207781929 0 44096429
3 7 0 173469434 0 22877143
3 0 183824599 0 27925877
4 0 0 363362823 0 107412837
4 1 0 173405010 0 13146895
4 2 0 171721382 0 11106785
4 3 0 178236848 0 16589311
4 4 0 207489870 0 26839250
4 5 0 189120295 0 2630667
4 6 0 181750131 0 4383013
4 7 0 172009145 0 11181947
4 0 363362823 0 107412837
5 0 0 232130097 0 5130338
5 1 0 197203423 0 13110387
5 2 0 245423021 0 24545738
5 3 0 256370893 0 33498597
5 4 1 211153477 0 7337951
5 5 0 276836412 0 31864363
5 6 0 485631952 0 150079042
5 7 0 278069067 0 2100507443
5 0 232130097 0 5130338
6 0 0 217703302 0 8297877
6 1 0 192886981 0 2129964476
6 2 0 172915383 0 2134667465
6 3 0 186723703 0 2129240774
6 4 0 189751656 0 2133812767
6 5 0 175810192 0 2134676055
6 6 0 200201310 0 2142215871
6 7 0 192719477 0 2146463593
6 0 217703302 0 8297877
7 0 0 186148178 0 2124567850
7 1 0 214353227 0 3908420
7 2 0 175440824 0 2129380361
7 3 0 190992900 0 2120509106
7 4 0 172361333 0 2127406823
7 5 0 172322678 0 2125463351
7 6 0 173413599 0 2127168452
7 7 0 166382738 0 2126491996
7 0 186148178 0 2124567850
8 0 1 192118182 2147483647 2119675882
8 1 0 193247759 0 2125119753
8 2 0 177545358 0 2118320820
8 3 0 189416648 0 2122912140
8 4 0 169161582 0 2117745295
8 5 0 200613627 0 2133020345
8 6 0 188523294 0 2108790287
8 7 0 191546951 0 2118754611
8 0 177545358 0 2118320820
9 0 0 416014827 0 2034644119
9 1 0 192307160 0 2110544782
9 2 0 194682279 0 2094518111
9 3 0 174302658 0 2102354279
9 4 0 174525996 0 2109801752
9 5 0 213777703 0 2124308004
9 6 0 167581034 0 2106389401
9 7 0 200540613 0 2119669440
9 0 416014827 0 2034644119
10 0 0 201558520 0 2087686966
10 1 0 187694365 0 2096130871
10 2 0 171072842 0 2096457289
10 3 0 176338472 0 2095722849
10 4 0 171901771 0 2096334882
10 5 0 167177306 0 2095359925
10 6 1 165420665 2147483647 2095692784
10 7 0 212549341 0 2072901540
10 0 201558520 0 2087686966
11 0 0 171704204 0 2086546652
11 1 0 177751517 0 2093938290
11 2 0 166155104 0 2090085705
11 3 0 168817984 0 2086903134
11 4 0 174117975 0 2085000463
11 5 0 165721314 0 2086450015
11 6 0 168070660 0 2085240982
11 7 0 169509474 0 2089937528
11 0 171704204 0 2086546652
12 0 0 175668458 0 2082610315
12 1 0 174448686 0 2077434879
12 2 0 187002875 0 2081573079
12 3 0 201700254 0 2083252412
12 4 0 176261163 0 2081944594
12 5 0 201558520 0 2092634768
12 6 0 166090681 0 2081695486
12 7 0 172357038 0 2082938879
12 0 175668458 0 2082610315
13 0 0 180070799 0 2075444161
13 1 0 176819508 0 2071409040
13 2 0 216414812 0 2097301250
13 3 0 174435802 0 2069706085
13 4 0 168367013 0 2071378974
13 5 0 193561291 0 2077855785
13 6 1 185027191 0 2078966034
13 7 0 172962627 0 2074750524
13 0 180070799 0 2075444161
14 0 0 184713659 0 2070219333
14 1 0 174805169 0 2067000255
14 2 0 179929065 0 2067328820
14 3 0 168775035 0 2067451227
14 4 0 166275364 0 2066879996
14 5 0 218338957 0 2056477585
14 6 0 211802017 0 2046036520
14 7 0 165901701 0 2067010993
14 0 184713659 0 2070219333
15 0 0 185645667 0 2059956509
15 1 0 174324132 0 2063929354
15 2 0 200304389 0 2068106209
15 3 0 178636280 0 2062125468
15 4 0 169986215 0 2064895721
15 5 0 203345227 0 2046240531
15 6 0 257809707 0 2107600581
15 7 0 188948496 0 2057493346
15 0 185645667 0 2059956509
