0 0 3856053740 84189948 -219456779 -49100066
0 1 0 16428249 0 -92021821
0 2 0 72580652 0 -55398635
0 3 0 7816841 0 -88016764
0 4 0 9431748 0 -88493507
0 5 0 11639362 0 -86715390
0 6 0 13859859 0 -86988119
0 7 0 11759620 0 -87518548
0 0 7816841 0 -92021821
1 0 0 35038343 0 -99784975
1 1 0 16604344 0 -89562953
1 2 0 15753941 0 -85650237
1 3 0 10926397 0 -87720412
1 4 0 6902012 0 -86034637
1 5 0 4531191 0 -87305947
1 6 0 6554120 0 -88145614
1 7 0 4995047 0 -87563645
1 0 4531191 0 -99784975
2 0 0 13138305 0 -83741124
2 1 0 8529805 0 -86363202
2 2 0 6163279 0 -86803436
2 3 0 17411798 0 -92088394
2 4 0 11317239 0 -90415503
2 5 0 4702989 0 -87151329
2 6 0 4337917 0 -87179246
2 7 0 12970801 0 -88111254
2 0 4337917 0 -92088394
3 0 0 28840706 0 -76096083
3 1 0 58531814 0 -108984795
3 2 0 9504763 0 -89492086
3 3 0 14882062 0 -92262340
3 4 0 11536282 0 -89056147
3 5 0 11592118 0 -88817776
3 6 0 7756710 0 -89262305
3 7 0 3410204 0 -87179246
3 0 3410204 0 -108984795
4 0 0 16625819 0 -90724741
4 1 0 47609713 0 -89045409
4 2 0 214439128 0 15784005
4 3 0 13357348 0 -82781200
4 4 0 42760694 0 -100884487
4 5 0 14181981 0 -85001697
4 6 0 12305081 0 -84690312
4 7 0 18094697 0 -85678155
4 0 12305081 0 15784005
5 0 0 63084480 0 -87278031
5 1 0 53206055 0 -89300960
5 2 0 40338332 0 -75488345
5 3 0 47360604 0 -86494199
5 4 0 101863739 0 -61372935
5 5 0 53811645 0 -88976690
5 6 0 26444112 0 -96321084
5 7 0 26345329 0 -75806172
5 0 26345329 0 -96321084
6 0 0 5652177 0 -87217900
6 1 0 8735964 0 -89034672
6 2 0 6043019 0 -86610163
6 3 0 11231339 0 -85347442
6 4 0 11587821 0 -89236535
6 5 0 7365869 0 -88392574
6 6 0 4398046 0 -87037512
6 7 0 4986457 0 -87417617
6 0 4398046 0 -89236535
7 0 0 61611305 0 -88925150
7 1 0 45561014 0 -74423193
7 2 0 200544908 0 4980014
7 3 0 36060546 0 -85053237
7 4 0 53957674 0 -64503966
7 5 0 56311317 0 -61471719
7 6 0 50495931 0 -86575803
7 7 0 38452842 0 -83126944
7 0 36060546 0 4980014
8 0 0 4488240 0 -86979530
8 1 0 3491809 0 -87168508
8 2 0 3672198 0 -87314538
8 3 0 3702262 0 -87174951
8 4 0 3358665 0 -86985972
8 5 0 4307852 0 -87572236
8 6 0 3517578 0 -87086905
8 7 0 3517578 0 -87031070
8 0 3358665 0 -87572236
9 0 0 8564165 0 -88330297
9 1 0 7108170 0 -88444114
9 2 0 5184026 0 -87499221
9 3 0 11330124 0 -84426172
9 4 0 4891967 0 -87383257
9 5 0 22887881 0 -96372623
9 6 0 10002978 0 -89814209
9 7 0 6167573 0 -87402584
9 0 4891967 0 -96372623
10 0 0 6743098 0 -85993835
10 1 0 3637837 0 -87305947
10 2 0 6773164 0 -88852136
10 3 0 3062311 0 -87048249
10 4 0 2838973 0 -86962350
10 5 0 3015068 0 -87041807
10 6 0 3341484 0 -87119116
10 7 0 3148211 0 -87043954
10 0 2838973 0 -88852136
11 0 0 11196980 0 -89659590
11 1 0 22686017 0 -78292958
11 2 0 9616431 0 -87619480
11 3 0 9904194 0 -89520003
11 4 0 4269198 0 -86977383
11 5 0 4221953 0 -87005299
11 6 0 5222680 0 -87093347
11 7 0 4492535 0 -87123411
11 0 4221953 0 -89659590
12 0 0 10183367 0 -88199301
12 1 0 5171141 0 -87162066
12 2 0 5862630 0 -86743307
12 3 0 5231271 0 -87265145
12 4 0 5059471 0 -86702504
12 5 0 5098127 0 -87177098
12 6 0 6270652 0 -86556476
12 7 0 4887673 0 -87174951
12 0 4887673 0 -88199301
13 0 0 7357279 0 -88534308
13 1 0 3865471 0 -86577950
13 2 0 3371551 0 -87061134
13 3 0 7580617 0 -84948010
13 4 0 4771709 0 -86167781
13 5 0 3466039 0 -87099789
13 6 0 23360327 0 -97081293
13 7 0 4320737 0 -86638080
13 0 3371551 0 -97081293
14 0 0 10544144 0 -89676770
14 1 0 7752416 0 -86399710
14 2 0 11574937 0 -83517786
14 3 0 8830452 0 -85744727
14 4 0 5171140 0 -87110527
14 5 0 6798933 0 -88014617
14 6 0 22101901 0 -95730526
14 7 0 5755256 0 -86861419
14 0 5171140 0 -95730526
