2 7 3856044447 1987951382 3856044447 2088221689 3856044447 2088380603 3856044447 2021512257
3 0 3856044687 2029324802 3856044687 2114571313 3856044687 2114859076 3856044687 2047153211
3 1 3856044687 2048866903 3856044687 2131639513 3856044687 2131811312 3856044687 2091893886
3 2 3856044687 2093397124 3856044687 2178454657 3856044687 2178613570 3856044687 2105848235
3 3 3856044687 2109786720 3856044687 2200569443 3856044687 2200732652 3856044687 2135603768
3 4 3856044687 2168473153 3856044687 2251632309 3856044687 2251786928 3856044687 2185223525
3 5 3856044687 2186615095 3856044687 2273188750 3856044687 2273510873 3856044687 2219050688
3 6 3856044687 2219836667 3856044687 2303150442 3856044687 2303309356 3856044687 2241981518
3 7 3856044687 2242904936 3856044687 2328722677 3856044687 2328877296 3856044687 2255433356
4 0 3856044927 2258809200 3856044927 2337488706 3856044927 2337785058 3856044927 2270143619
4 1 3856044927 2272273922 3856044927 2349931226 3856044927 2350098730 3856044927 2282916851
4 2 3856044927 2284660608 3856044927 2362906322 3856044927 2363069531 3856044927 2295037249
4 3 3856044927 2327112065 3856044927 2405937600 3856044927 2406096513 3856044927 2344579697
4 4 3856044927 2348810240 3856044927 2427360896 3856044927 2427519810 3856044927 2360252032
4 5 3856044927 2363761021 3856044927 2444394737 3856044927 2444553650 3856044927 2391119962
4 6 3856044927 2393507964 3856044927 2470284800 3856044927 2470443713 3856044927 2402956892
4 7 3856044927 2404331282 3856044927 2483027968 3856044927 2483186881 3856044927 2422662202
5 0 3856045167 2427446796 3856045167 2490196268 3856045167 2490479736 3856045167 2440151309
5 1 3856045167 2441886476 3856045167 2520334053 3856045167 2520484377 3856045167 2467016329
5 2 3856045167 2488529821 3856045167 2554255705 3856045167 2554418914 3856045167 2502883601
5 3 3856045167 2513350437 3856045167 2575648937 3856045167 2575812146 3856045167 2524212409
5 4 3856045167 2528125124 3856045167 2593077915 3856045167 2593236828 3856045167 2540868292
5 5 3856045167 2545528332 3856045167 2610201949 3856045167 2610360863 3856045167 2558993054
5 6 3856045167 2563511360 3856045167 2627265854 3856045167 2627424768 3856045167 2590440805
5 7 3856045167 2591918273 3856045167 2657893266 3856045167 2658052180 3856045167 2614393837
6 0 3856045407 2619311575 3856045407 2671349399 3856045407 2671637161 3856045407 2632613088
6 1 3856045407 2634339665 3856045407 2688005282 3856045407 2688177080 3856045407 2648951144
6 2 3856045407 2650432908 3856045407 2700696910 3856045407 2700855824 3856045407 2660349987
6 3 3856045407 2683482681 3856045407 2735112483 3856045407 2735262807 3856045407 2695641734
6 4 3856045407 2699670413 3856045407 2752215043 3856045407 2752365367 3856045407 2730954955
6 5 3856045407 2734902030 3856045407 2786656386 3856045407 2786806709 3856045407 2754384001
6 6 3856045407 2755865765 3856045407 2816618077 3856045407 2816768401 3856045407 2820208670
6 7 3856045407 2821312477 3856045407 2872598681 3856045407 2872749005 3856045407 2831744952
7 0 3856045647 2837392834 3856045647 2880295263 3856045647 2880578730 3856045647 2876210749
7 1 3856045647 2878100534 3856045647 2961719253 3856045647 2961882461 3856045647 2933131950
7 2 3856045647 2934815577 3856045647 2982880556 3856045647 2983039470 3856045647 2952399173
7 3 3856045647 2954791470 3856045647 2995748278 3856045647 2995902897 3856045647 2977498962
7 4 3856045647 2979959979 3856045647 3026182417 3856045647 3026332741 3856045647 2996044631
7 5 3856045647 2997698194 3856045647 3038959944 3856045647 3039110268 3856045647 3051922156
7 6 3856045647 3052948653 3856045647 3094721505 3856045647 3094876124 3856045647 3097045082
7 7 3856045647 3098045809 3856045647 3150650569 3856045647 3150800893 3856045647 3124661722
8 0 3856045887 3127943077 3856045887 3164428824 3856045887 3164712292 3856045887 3153382168
8 1 3856045887 3156298451 3856045887 3189880800 3856045887 3190044009 3856045887 3189983879
8 2 3856045887 3193870825 3856045887 3229089557 3856045887 3229244175 3856045887 3212661307
8 3 3856045887 3213863898 3856045887 3278159558 3856045887 3278314177 3856045887 3254245180
8 4 3856045887 3255688289 3856045887 3289326473 3856045887 3289481092 3856045887 3300063891
8 5 3856045887 3301051734 3856045887 3335806609 3856045887 3335956933 3856045887 3312905843
8 6 3856045887 3314039715 3856045887 3350297829 3856045887 3350465332 3856045887 3326181587
8 7 3856045887 3327057761 3856045887 3364539940 3856045887 3364694559 3856045887 3346148890
9 0 3856046127 3347815338 3856046127 3375831409 3856046127 3376119172 3856046127 3363148371
9 1 3856046127 3365192775 3856046127 3392843775 3856046127 3393015573 3856046127 3375565121
9 2 3856046127 3377274518 3856046127 3405505338 3856046127 3405659957 3856046127 3388557397
9 3 3856046127 3413790330 3856046127 3456971931 3856046127 3457130845 3856046127 3444044080
9 4 3856046127 3448699824 3856046127 3482776095 3856046127 3482930714 3856046127 3469745164
9 5 3856046127 3475895557 3856046127 3504225162 3856046127 3504384075 3856046127 3496249407
9 6 3856046127 3497666747 3856046127 3525738653 3856046127 3525901862 3856046127 3508507244
9 7 3856046127 3509864454 3856046127 3538550540 3856046127 3538705159 3856046127 3523973421
10 0 3856046367 3529771627 3856046367 3571011903 3856046367 3571286781 3856046367 3558693937
10 1 3856046367 3559522866 3856046367 3583463013 3856046367 3583617632 3856046367 3597494671
10 2 3856046367 3598156096 3856046367 3622079064 3856046367 3622237978 3856046367 3608253564
10 3 3856046367 3609030954 3856046367 3630634639 3856046367 3630793553 3856046367 3618613026
10 4 3856046367 3619527854 3856046367 3648355674 3856046367 3648510293 3856046367 3634538764
10 5 3856046367 3635805780 3856046367 3660819669 3856046367 3660974288 3856046367 3647556810
10 6 3856046367 3648725041 3856046367 3673687391 3856046367 3673842010 3856046367 3718681469
10 7 3856046367 3719420203 3856046367 3742458408 3856046367 3742613026 3856046367 3766527404
11 0 3856046607 3768288341 3856046607 3788607831 3856046607 3788891299 3856046607 3780975674
11 1 3856046607 3782680776 3856046607 3805156340 3856046607 3805315254 3856046607 3800187063
11 2 3856046607 3802106913 3856046607 3822327619 3856046607 3822482238 3856046607 3813376908
11 3 3856046607 3838515351 3856046607 3860909311 3856046607 3861059634 3856046607 3852538419
11 4 3856046607 3856395300 3856046607 3908368699 3856046607 3908523318 3856046607 3898735088
11 5 3856046607 3899641326 3856046607 3921068918 3856046607 3921219241 3856046607 3911375176
11 6 3856046607 3912225580 3856046607 4028640668 3856046607 4028795287 3856046607 4036109617
11 7 3856046607 4037067394 3856046607 4058404792 3856046607 4058555116 3856046607 4049127662
12 0 3856046847 4054114119 3856046847 4074352005 3856046847 4074644063 3856046847 4068979001
12 1 3856046847 4070980456 3856046847 4086781641 3856046847 4086944849 3856046847 4095968576
12 2 3856046847 4097385915 3856046847 4116936606 3856046847 4117095520 3856046847 4117374693
12 3 3856046847 4126020462 3856046847 4159787495 3856046847 4159942114 3856046847 4165877758
12 4 3856046847 4167960818 3856046847 4185634608 3856046847 4185793522 3856046847 4183392635
12 5 3856046847 4187082012 3856046847 4204124442 3856046847 4204283356 3856046847 4196994797
12 6 3856046847 4198949007 3856046847 4220209095 3856046847 4220368009 3856046847 4213547600
12 7 3856046847 4214960645 3856046847 4232870658 3856046847 4233025277 3856046847 4226436797
13 0 3856047087 4228584281 3856047087 4238720404 3856047087 4238999577 3856047087 4240232232
13 1 3856047087 4240807758 3856047087 4250759197 3856047087 4250922406 3856047087 4252558788
13 2 3856047087 4253022645 3856047087 4263609739 3856047087 4263764358 3856047087 4264923999
13 3 3856047087 4265336316 3856047087 4272259803 3856047087 4272414422 3856047087 4273793107
13 4 3856047087 4274231193 3856047087 4280793903 3856047087 4280948522 3856047088 18172006
13 5 3856047088 18850611 3856047088 28853590 3856047088 29003914 3856047088 30146375
13 6 3856047088 30588757 3856047088 37374805 3856047088 37529424 3856047088 41639707
13 7 3856047088 42146514 3856047088 50276887 3856047088 50431505 3856047088 51793010
14 0 3856047328 54382875 3856047328 50302656 3856047328 50581829 3856047328 66095251
14 1 3856047328 68040871 3856047328 62521838 3856047328 62689342 3856047328 78670915
14 2 3856047328 80457622 3856047328 75239237 3856047328 75393855 3856047328 91104846
14 3 3856047328 123072287 3856047328 127345780 3856047328 127500399 3856047328 143134080
14 4 3856047328 150396869 3856047328 212961658 3856047328 213116277 3856047328 232327665
14 5 3856047328 235578956 3856047328 230210247 3856047328 230364865 3856047328 252105990
14 6 3856047328 252930624 3856047328 247175367 3856047328 247325691 3856047328 262005889
14 7 3856047328 262787574 3856047328 256164734 3856047328 256319353 3856047328 270643069
15 0 3856047568 274027503 3856047568 581680305 3856047568 581972363 3856047568 607102217
15 1 3856047568 608317692 3856047568 603017703 3856047568 603176617 3856047568 625888404
15 2 3856047568 626837591 3856047568 615494583 3856047568 615649202 3856047568 638811960
15 3 3856047568 639709608 3856047568 628173326 3856047568 628327945 3856047568 651937380
15 4 3856047568 652800669 3856047568 641032458 3856047568 641187077 3856047568 665414988
15 5 3856047568 666295456 3856047568 654033324 3856047568 654187943 3856047568 696343047
15 6 3856047568 697206336 3856047568 684166815 3856047568 684317139 3856047568 707424063
15 7 3856047568 708592294 3856047568 696909983 3856047568 697060307 3856047568 727365596
