8 1 3856052475 908102115 3856052475 900929803 3856052475 900929805 3856052475 1080910124
8 2 3856052475 1082585161 3856052475 1104352163 3856052475 1104352165 3856052475 1286153726
8 3 3856052475 1287399267 3856052475 1270983476 3856052475 1270983478 3856052475 1438144029
8 4 3856052475 1439376684 3856052475 1405562471 3856052475 1405562473 3856052475 1576008184
8 5 3856052475 1577013206 3856052475 1564118636 3856052475 1564118638 3856052475 1730717201
8 6 3856052475 1732271979 3856052475 1699120905 3856052475 1699120907 3856052475 1870492617
8 7 3856052475 1872476892 3856052475 1841917074 3856052475 1841917076 3856052475 2012694689
9 0 3856052715 2013755546 3856052715 1997206672 3856052715 1997206674 3856052715 2166626317
9 1 3856052715 2168498922 3856052715 2136655863 3856052715 2136655865 3856052715 2300938534
9 2 3856052715 2302368758 3856052715 2273786258 3856052715 2273786260 3856052715 2439107632
9 3 3856052715 2443050412 3856052715 2409942949 3856052715 2409942951 3856052715 2576361902
9 4 3856052715 2578410601 3856052715 2545516413 3856052715 2545516415 3856052715 2716042828
9 5 3856052715 2717494527 3856052715 2689899504 3856052715 2689899506 3856052715 2854370840
9 6 3856052715 2855083804 3856052715 2827204218 3856052715 2827204220 3856052715 3007422000
9 7 3856052715 3008804979 3856052715 2981421161 3856052715 2981421163 3856052715 3146566055
10 0 3856052955 3151453728 3856052955 3129150611 3856052955 3129150613 3856052955 3296078162
10 1 3856052955 3297040234 3856052955 3275255207 3856052955 3275255209 3856052955 3437481370
10 2 3856052955 3438327478 3856052955 3428072832 3856052955 3428072834 3856052955 3589969889
10 3 3856052955 3591528962 3856052955 3601302770 3856052955 3601302772 3856052955 3781813193
10 4 3856052955 3782848280 3856052955 3784073248 3856052955 3784073250 3856052955 3952340574
10 5 3856052955 3953143733 3856052955 3934099243 3856052955 3934099245 3856052955 4094680086
10 6 3856052955 4096415252 3856052955 4070906832 3856052955 4070906834 3856052955 4243719746
10 7 3856052955 4245643891 3856052955 4245009439 3856052955 4245009441 3856052956 130536941
11 0 3856053196 133710921 3856053196 106864807 3856053196 106864809 3856053196 270514220
11 1 3856053196 272240797 3856053196 250357887 3856053196 250357889 3856053196 409821484
11 2 3856053196 411311838 3856053196 397692320 3856053196 397692322 3856053196 556490322
11 3 3856053196 558251259 3856053196 535892926 3856053196 535892928 3856053196 698215653
11 4 3856053196 698971567 3856053196 695099113 3856053196 695099115 3856053196 851842338
11 5 3856053196 852624022 3856053196 826031238 3856053196 826031240 3856053196 984363554
11 6 3856053196 985132353 3856053196 984026872 3856053196 984026874 3856053196 1154495799
11 7 3856053196 1155964677 3856053196 1176827490 3856053196 1176827492 3856053196 1341167962
12 0 3856053436 1343706288 3856053436 1406862506 3856053436 1406862508 3856053436 1564364528
12 1 3856053436 1565287946 3856053436 1541268616 3856053436 1541268618 3856053436 1697581528
12 2 3856053436 1698148464 3856053436 1675513286 3856053436 1675513288 3856053436 1830845774
12 3 3856053436 1831563033 3856053436 1832793868 3856053436 1832793870 3856053436 1994522682
12 4 3856053436 1996446828 3856053436 1986609110 3856053436 1986609112 3856053436 2144816473
12 5 3856053436 2145611042 3856053436 2121428413 3856053436 2121428415 3856053436 2279356323
12 6 3856053436 2279966209 3856053436 2262395253 3856053436 2262395255 3856053436 2420080927
12 7 3856053436 2420553373 3856053436 2399804554 3856053436 2399804556 3856053436 2559572875
13 0 3856053676 2560719631 3856053676 2573770993 3856053676 2573770995 3856053676 2730967840
13 1 3856053676 2732664352 3856053676 2762117764 3856053676 2762117766 3856053676 2918597781
13 2 3856053676 2920186919 3856053676 2902615812 3856053676 2902615814 3856053676 3063329589
13 3 3856053676 3064845712 3856053676 3080979821 3856053676 3080979823 3856053676 3236940757
13 4 3856053676 3238559960 3856053676 3244519678 3856053676 3244519680 3856053676 3412033689
13 5 3856053676 3413068776 3856053676 3420991826 3856053676 3420991828 3856053676 3575418539
13 6 3856053676 3576286123 3856053676 3563280489 3856053676 3563280491 3856053676 3717367209
13 7 3856053676 3719248404 3856053676 3698961951 3856053676 3698961953 3856053676 3855222774
14 0 3856053916 3857722445 3856053916 3884950485 3856053916 3884950487 3856053916 4039107504
14 1 3856053916 4040855555 3856053916 4021532841 3856053916 4021532843 3856053916 4189873741
14 2 3856053916 4191351209 3856053916 4171640269 3856053916 4171640271 3856053917 31744103
14 3 3856053917 35669703 3856053917 36604060 3856053917 36604062 3856053917 193922068
14 4 3856053917 195519796 3856053917 178294782 3856053917 178294784 3856053917 340582316
14 5 3856053917 341492849 3856053917 324394962 3856053917 324394964 3856053917 478360572
14 6 3856053917 479902465 3856053917 460988529 3856053917 460988531 3856053917 623732330
14 7 3856053917 625566281 3856053917 609049838 3856053917 609049840 3856053917 772995329
15 0 3856054157 775439165 3856054157 798595885 3856054157 798595887 3856054157 950248629
15 1 3856054157 951923666 3856054157 979679802 3856054157 979679804 3856054157 1131101112
15 2 3856054157 1132703135 3856054157 1121479127 3856054157 1121479129 3856054157 1271447758
15 3 3856054157 1272482845 3856054157 1265232644 3856054157 1265232646 3856054157 1420302735
15 4 3856054157 1421307757 3856054157 1424652166 3856054157 1424652168 3856054157 1572022454
15 5 3856054157 1573113376 3856054157 1558622371 3856054157 1558622373 3856054157 1709031911
15 6 3856054157 1709590257 3856054157 1699238763 3856054157 1699238765 3856054157 1852157401
15 7 3856054157 1852960560 3856054157 1873207100 3856054157 1873207102 3856054157 2022607473
